"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Phagosome",0,0.001,0.013,150,29,"ATP6V1B2, ATP6AP1, CALR, CD14, DYNC1H1, DYNC1I1, DYNC1I2, HLA-DQA2, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, LAMP1, MSR1, RAB5A, TAP1, TLR2, TLR4, TUBA4A, TUBA1A, ATP6V0E1, TCIRG1, SEC61A1, ATP6V0A4, STX18, TUBB7P, CLEC7A, RILP"
"Tight junction",0,0.001,0.013,128,26,"ACTN3, CDC42, CSNK2A2, GNAI3, HCLS1, KRAS, MYH6, CLDN11, PPP2CB, YBX3, MPDZ, CLDN6, CLDN2, MRAS, CLDN14, CLDN15, MYLPF, ASH1L, PARD3, MYH7B, MYL7, MYH14, JAM3, PARD6G, CRB3, CLDN19"
"Vasopressin-regulated water reabsorption",0,0.001,0.02,44,13,"AQP4, ARHGDIB, CREB1, DYNC1H1, DYNC1I1, DYNC1I2, PRKX, RAB5A, DYNLL1, CREB3, DCTN4, DYNC2LI1, CREB3L1"
"Hepatitis C",0,0.001,0.02,131,26,"BRAF, EGFR, EIF2S1, IFNA13, IFNA14, IFNA16, IKBKB, IL8, KRAS, LDLR, CLDN11, PPP2CB, MAPK13, EIF2AK2, RELA, STAT1, TNFRSF1A, PIK3R3, RIPK1, CLDN6, CLDN2, IRF9, CLDN14, CLDN15, TICAM1, CLDN19"
"RIG-I-like receptor signaling pathway",0,0.002,0.032,71,17,"CYLD, DDX3X, IFNA13, IFNA14, IFNA16, IKBKB, IL8, IL12A, NFKBIB, MAPK13, RELA, MAP3K7, RIPK1, ISG15, OTUD5, IFIH1, NLRX1"
"Osteoclast differentiation",0,0.002,0.036,128,25,"CALCR, CREB1, CSF1R, CYLD, FHL2, IKBKB, IL1A, IL1B, ITGB3, JUN, MAPK13, MAP2K6, RELA, SPI1, STAT1, SYK, MAP3K7, TGFB2, TNFRSF1A, PIK3R3, TNFRSF11A, GAB2, SIRPB1, IRF9, TAB2"
"Fc gamma R-mediated phagocytosis",0,0.002,0.036,92,20,"CDC42, CFL1, CFL2, DNM1, PLA2G4A, PTPRC, SYK, PLA2G6, PIK3R3, PPAP2A, ASAP2, GAB2, DNM1L, ARPC1B, PIP5K1C, LAT, ASAP1, ASAP3, MARCKSL1, PLA2G4D"
"Pathways in cancer",0,0.002,0.037,323,49,"BIRC5, ARNT, BCL2L1, BRAF, BRCA2, RUNX1, CCNE1, CDC42, COL4A2, CSF1R, E2F3, EGFR, EPAS1, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, GSTP1, HDAC2, IKBKB, IL8, ITGAV, ITGB1, JUN, JUP, KRAS, LAMA4, LAMA5, SMAD4, MAX, MSH2, PDGFRA, PDGFRB, RAD51, RELA, RET, SLC2A1, SPI1, STAT1, TGFB2, HSP90B1, WNT5A, ZBTB16, PIK3R3, SUFU, WNT10A, WNT3A"
"Shigellosis",0,0.002,0.047,60,15,"CDC42, DIAPH1, HCLS1, IKBKB, IL8, ITGA5, ITGB1, NFKBIB, PFN1, MAPK13, RELA, VCL, ARPC1B, MAD2L2, PFN3"
"Rheumatoid arthritis",0,0.004,0.091,91,19,"ATP6V1B2, ATP6AP1, CD28, CSF2, HLA-DQA2, ICAM1, IL1A, IL1B, IL8, IL17A, JUN, CCL3, TGFB2, TLR2, TLR4, TNFRSF11A, ATP6V0E1, TCIRG1, ATP6V0A4"
"Apoptosis",0.001,0.005,0.124,86,18,"BCL2L1, CAPN2, ENDOG, IKBKB, IL1A, IL1B, IL3, IL3RA, IRAK1, MYD88, PPP3R2, PRKAR2B, PRKX, RELA, TNFRSF1A, PIK3R3, RIPK1, CFLAR"
"Hematopoietic cell lineage",0.001,0.005,0.124,86,18,"CD14, CD33, CD37, CSF1R, CSF2, DNTT, EPO, GP1BA, IL1A, IL1B, IL3, IL3RA, ITGA1, ITGA5, ITGAM, ITGB3, MME, THPO"
"Ether lipid metabolism",0.001,0.005,0.136,34,10,"PAFAH1B3, PAFAH2, PLA2G4A, PLA2G6, PPAP2A, JMJD7-PLA2G4B, CEPT1, PLA2G2D, ENPP6, LPCAT4"
"Amyotrophic lateral sclerosis (ALS)",0.001,0.005,0.151,53,13,"BCL2L1, GPX1, GRIN2D, NEFL, PPP3R2, MAPK13, MAP2K6, RAB5A, PRPH2, TNFRSF1A, CCS, ALS2, TOMM40L"
"Bacterial invasion of epithelial cells",0.001,0.008,0.235,69,15,"CAV3, CDC42, CLTA, CLTC, DNM1, HCLS1, ITGA5, ITGB1, PXN, VCL, PIK3R3, DNM1L, ARPC1B, MAD2L2, SHC2"
"Cell adhesion molecules (CAMs)",0.001,0.008,0.249,129,23,"ALCAM, CD28, CDH5, HLA-DQA2, ICAM1, ITGAM, ITGAV, ITGB1, NCAM1, CLDN11, PTPRC, CNTN2, CLDN6, CLDN2, NLGN1, CLDN14, CADM1, CLDN15, CNTNAP2, CADM3, CD276, JAM3, CLDN19"
"Lysine degradation",0.001,0.008,0.268,43,11,"ALDH2, ALDH3A2, HADHA, SETMAR, SUV39H1, PLOD3, EHMT2, SUV420H1, ASH1L, SUV39H2, EHMT1"
"GnRH signaling pathway",0.001,0.008,0.27,99,19,"CACNA1C, CDC42, CGA, EGFR, PTK2B, GNA11, GNRH2, ITPR3, JUN, KRAS, MAP3K3, PLA2G4A, PLCB4, MAPK13, MAP2K6, PRKX, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Pancreatic cancer",0.001,0.008,0.275,70,15,"BCL2L1, BRAF, BRCA2, CDC42, E2F3, EGFR, IKBKB, KRAS, SMAD4, RAD51, RELA, STAT1, TGFB2, PIK3R3, ARHGEF6"
"African trypanosomiasis",0.002,0.01,0.363,32,9,"HBB, HPR, ICAM1, IL1B, IL12A, LAMA4, MYD88, PLCB4, THOP1"
"NOD-like receptor signaling pathway",0.002,0.01,0.373,58,13,"IKBKB, IL1B, IL8, MEFV, NFKBIB, MAPK13, RELA, MAP3K7, HSP90B1, TAB2, NLRC4, TAB3, PYDC1"
"Prostate cancer",0.002,0.012,0.447,88,17,"BRAF, CCNE1, CREB1, E2F3, EGFR, GSTP1, IKBKB, KRAS, PDGFRA, PDGFRB, PDPK1, RELA, SRD5A2, HSP90B1, PIK3R3, CREB3, CREB3L1"
"Epithelial cell signaling in Helicobacter pylori infection",0.003,0.015,0.591,68,14,"ATP6V1B2, ATP6AP1, CDC42, EGFR, IKBKB, IL8, JUN, MAPK13, RELA, ATP6V0E1, TCIRG1, GIT1, ATP6V0A4, JAM3"
"Long-term depression",0.003,0.015,0.591,68,14,"BRAF, GNA11, GNAI3, GNAO1, GRIA3, GUCY1B3, ITPR3, KRAS, PLA2G4A, PLCB4, PPP2CB, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Cell cycle",0.003,0.016,0.633,122,21,"ATR, BUB1B, CCND2, CCND3, CCNE1, CDC25B, CDC25C, E2F3, SFN, HDAC2, SMAD4, MCM3, PCNA, PLK1, RAD21, TGFB2, YWHAG, YWHAH, CCNB2, MAD2L2, PTTG2"
"Jak-STAT signaling pathway",0.005,0.03,1,154,24,"BCL2L1, CCND2, CCND3, CNTFR, CSF2, EPO, GH2, IFNA13, IFNA14, IFNA16, IL3, IL3RA, IL12A, IL12RB2, PRL, PTPN6, STAT1, PIK3R3, SOCS2, IRF9, IL19, IL21R, IL22, SPRED2"
"Propanoate metabolism",0.006,0.034,1,32,8,"ABAT, ACACB, ALDH2, ALDH3A2, HADHA, LDHB, MLYCD, LDHAL6B"
"Base excision repair",0.006,0.034,1,32,8,"PARP1, LIG1, MUTYH, PCNA, POLB, POLE, POLD3, POLD4"
"T cell receptor signaling pathway",0.008,0.04,1,108,18,"CD28, CDC42, MAP3K8, CSF2, IKBKB, JUN, KRAS, NFKBIB, NFKBIE, PPP3R2, MAPK13, PTPN6, PTPRC, RELA, MAP3K7, PIK3R3, LAT, CARD11"
"DNA replication",0.009,0.047,1,34,8,"DNA2, LIG1, MCM3, PCNA, POLE, POLD3, POLD4, RNASEH1"
"beta-Alanine metabolism",0.011,0.054,1,22,6,"ABAT, ALDH2, ALDH3A2, DPYS, HADHA, MLYCD"
"Prion diseases",0.011,0.054,1,35,8,"C5, EGR1, HSPA5, IL1A, IL1B, NCAM1, PRKX, PRNP"
"Malaria",0.011,0.054,1,49,10,"HBB, ICAM1, IL1B, IL8, IL12A, LRP1, MYD88, TGFB2, TLR2, TLR4"
"Chronic myeloid leukemia",0.013,0.059,1,73,13,"BCL2L1, BRAF, RUNX1, E2F3, HDAC2, IKBKB, KRAS, SMAD4, RELA, TGFB2, PIK3R3, GAB2, SHC2"
"Gap junction",0.013,0.059,1,89,15,"DRD2, EGFR, GNA11, GNAI3, GUCY1B3, ITPR3, KRAS, PDGFRA, PDGFRB, PLCB4, PRKX, TUBA4A, TUBA1A, TUBB7P, GJD2"
"ECM-receptor interaction",0.014,0.064,1,82,14,"COL1A2, COL4A2, COL6A1, GP1BA, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, LAMA4, LAMA5, TNN, AGRN"
"Neurotrophin signaling pathway",0.019,0.082,1,127,19,"ARHGDIB, BRAF, CDC42, IKBKB, IRAK1, JUN, KRAS, MAP3K3, NFKBIB, NFKBIE, NGFR, MAPK13, RAP1A, RELA, YWHAG, YWHAH, PIK3R3, SHC2, NGFRAP1"
"Pathogenic Escherichia coli infection",0.019,0.082,1,53,10,"CD14, CDC42, HCLS1, ITGB1, TLR4, TUBA4A, TUBA1A, ARPC1B, LY96, TUBB7P"
"Fc epsilon RI signaling pathway",0.019,0.083,1,77,13,"CSF2, IL3, KRAS, PLA2G4A, MAPK13, MAP2K6, SYK, PLA2G6, PIK3R3, JMJD7-PLA2G4B, GAB2, PLA2G2D, LAT"
"Melanoma",0.024,0.098,1,71,12,"BRAF, E2F3, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, KRAS, PDGFRA, PDGFRB, PIK3R3"
"Arachidonic acid metabolism",0.024,0.098,1,55,10,"ALOX5, ALOX15, CBR1, GPX1, GPX3, PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D, CYP4F11"
"Natural killer cell mediated cytotoxicity",0.026,0.103,1,131,19,"BRAF, CSF2, PTK2B, ICAM1, IFNA13, IFNA14, IFNA16, KIR2DS3, KRAS, PPP3R2, PTPN6, SYK, PIK3R3, SHC2, LAT, KIR2DL5A, ULBP1, NCR3, RAET1G"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.032,0.125,1,74,12,"ACTN3, CACNA1C, CACNA2D1, CACNB4, DSG2, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, JUP, CACNA2D2"
"VEGF signaling pathway",0.032,0.125,1,74,12,"CDC42, KRAS, PLA2G4A, PPP3R2, MAPK13, PXN, MAPKAPK3, PLA2G6, PIK3R3, JMJD7-PLA2G4B, SHC2, PLA2G2D"
"Linoleic acid metabolism",0.036,0.135,1,28,6,"ALOX15, CYP3A5, PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Mismatch repair",0.036,0.135,1,21,5,"LIG1, MSH2, PCNA, POLD3, POLD4"
"Progesterone-mediated oocyte maturation",0.041,0.15,1,85,13,"BRAF, CDC25B, CDC25C, GNAI3, KRAS, MOS, PDE3B, PLK1, MAPK13, PRKX, PIK3R3, CCNB2, MAD2L2"
"Renal cell carcinoma",0.048,0.175,1,70,11,"ARNT, BRAF, CDC42, EPAS1, JUN, KRAS, RAP1A, SLC2A1, TGFB2, PIK3R3, FLCN"
