"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Citrate cycle (TCA cycle)",0.005,0.089,1,30,6,"IDH1, MDH1, MDH2, PC, PCK2, PDHA2"
"MAPK signaling pathway",0.005,0.09,1,253,24,"DUSP7, EGF, EGFR, AKT1, FGF2, FGF9, FGF14, RRAS2, MAPK8IP3, FLNC, GRB2, MEF2C, MOS, NFATC3, PAK2, PDGFRA, TAOK1, RAP1B, RELA, TGFBR2, CACNG1, IKBKG, FGF19, CDC42"
"HIF-1 signaling pathway",0.007,0.105,1,98,12,"EGLN3, EGF, EGFR, EIF4E, EP300, AKT1, FLT1, MTOR, PDHA2, RELA, RPS6, RPS6KB1"
"T cell receptor signaling pathway",0.009,0.135,1,102,12,"MALT1, CSF2, AKT1, GRB2, LCP2, NFATC3, PAK2, RELA, IKBKG, CD4, CD8B, CDC42"
"N-Glycan biosynthesis",0.013,0.179,1,47,7,"DDOST, ALG6, STT3A, MAN2A1, MGAT1, ST6GAL1, DPM1"
"Pyrimidine metabolism",0.017,0.226,1,98,11,"POLR3F, POLR3A, TWISTNB, ZNRD1, ENPP1, CMPK1, POLR2E, POLR2J, POLR3D, ENTPD3, CDA"
"FoxO signaling pathway",0.023,0.289,1,129,13,"GABARAPL2, AGAP2, EGF, EGFR, EP300, AKT1, GRB2, PCK2, PTEN, TGFBR2, USP7, SETD7, ATG12"
"Relaxin signaling pathway",0.025,0.291,1,130,13,"COL4A4, EGFR, AKT1, VEGFD, GRB2, SHC4, MMP1, RXFP3, GNG2, ACTA2, RELA, TGFBR2, CREB5"
"Propanoate metabolism",0.028,0.318,1,32,5,"DBT, HIBCH, HADHA, ACAT2, LDHAL6B"
"Rap1 signaling pathway",0.036,0.383,1,209,18,"LPAR1, EGF, EGFR, AKT1, FGF2, FGF9, FGF14, VEGFD, FLT1, FLT4, RAPGEF1, LCP2, PDGFRA, RAP1B, TIAM1, PARD6B, FGF19, CDC42"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.039,0.383,1,24,4,"PIGK, PIGH, PIGY, GPAA1"
"ErbB signaling pathway",0.041,0.383,1,85,9,"EGF, EGFR, AKT1, MTOR, GRB2, SHC4, PAK2, RPS6KB1, NRG2"
"Notch signaling pathway",0.041,0.383,1,47,6,"DVL2, EP300, KAT2A, HDAC1, NCOR2, MAML1"
"Autophagy - animal",0.042,0.383,1,126,12,"RRAGB, ATG7, GABARAPL2, AKT1, RRAS2, MTOR, PTEN, RPS6KB1, MTMR14, ATG16L2, ATG12, EIF2AK3"
"Phospholipase D signaling pathway",0.048,0.425,1,143,13,"LPAR1, EGF, EGFR, AKT1, FCER1A, RRAS2, PIP5K1C, MTOR, GRB2, ARF1, SHC4, PDGFRA, SPHK1"
