"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Inflammatory mediator regulation of TRP channels",0.114,0.579,1,96,3,"IL1B, PLA2G4A, CAMK2D"
"Amino sugar and nucleotide sugar metabolism",0.117,0.585,1,48,2,"GFPT1, HK2"
"Ovarian steroidogenesis",0.121,0.593,1,49,2,"PLA2G4A, PTGS2"
"T cell receptor signaling pathway",0.125,0.597,1,100,3,"LCP2, NFKB1, CBL"
"Regulation of lipolysis in adipocytes",0.142,0.668,1,54,2,"FABP4, PTGS2"
"Metabolic pathways",0.153,0.706,1,1216,19,"NAMPT, ACSL1, ACSL4, PLD3, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ACP5, PTGS2, SMS, KMO, FBP2, KYNU"
"VEGF signaling pathway",0.159,0.709,1,58,2,"PLA2G4A, PTGS2"
"Arachidonic acid metabolism",0.159,0.709,1,58,2,"PLA2G4A, PTGS2"
"Endocytosis",0.166,0.726,1,237,5,"HLA-A, HLA-B, PML, TFRC, CBL"
"Mitophagy - animal",0.181,0.763,1,63,2,"GABARAP, SQSTM1"
"AMPK signaling pathway",0.183,0.763,1,120,3,"PFKFB3, FBP2, CD36"
"Platelet activation",0.186,0.763,1,121,3,"FCER1G, LCP2, PLA2G4A"
"Lysosome",0.189,0.763,1,122,3,"CTSB, ACP5, CD63"
"Phenylalanine metabolism",0.19,0.763,1,17,1,"IL4I1"
"MAPK signaling pathway",0.198,0.775,1,252,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"Glycolysis / Gluconeogenesis",0.199,0.775,1,67,2,"HK2, FBP2"
"B cell receptor signaling pathway",0.213,0.815,1,70,2,"NFKB1, CD81"
"Arginine biosynthesis",0.22,0.828,1,20,1,"GLS"
"Ubiquitin mediated proteolysis",0.228,0.845,1,134,3,"PML, TCEB2, CBL"
"Apoptosis",0.231,0.845,1,135,3,"CTSB, NFKB1, TRAF1"
"Retrograde endocannabinoid signaling",0.244,0.87,1,139,3,"NDUFA4, NDUFA10, PTGS2"
"Proximal tubule bicarbonate reclamation",0.248,0.87,1,23,1,"GLS"
"alpha-Linolenic acid metabolism",0.248,0.87,1,23,1,"PLA2G4A"
"ECM-receptor interaction",0.254,0.877,1,79,2,"CD36, CD44"
"Folate biosynthesis",0.267,0.909,1,25,1,"GGH"
"Oxytocin signaling pathway",0.284,0.921,1,151,3,"PLA2G4A, PTGS2, CAMK2D"
"Linoleic acid metabolism",0.285,0.921,1,27,1,"PLA2G4A"
"Glycerophospholipid metabolism",0.29,0.921,1,87,2,"PLD3, PLA2G4A"
"Nicotinate and nicotinamide metabolism",0.293,0.921,1,28,1,"NAMPT"
"Longevity regulating pathway",0.295,0.921,1,88,2,"NFKB1, SOD2"
"GABAergic synapse",0.295,0.921,1,88,2,"GABARAP, GLS"
"Jak-STAT signaling pathway",0.298,0.921,1,155,3,"PTPN2, STAT1, STAT5A"
"Pentose phosphate pathway",0.302,0.921,1,29,1,"FBP2"
"GnRH signaling pathway",0.309,0.921,1,91,2,"PLA2G4A, CAMK2D"
"Galactose metabolism",0.311,0.921,1,30,1,"HK2"
"beta-Alanine metabolism",0.311,0.921,1,30,1,"SMS"
"Autophagy - other",0.319,0.935,1,31,1,"GABARAP"
"Starch and sucrose metabolism",0.352,1,1,35,1,"HK2"
"Tyrosine metabolism",0.352,1,1,35,1,"IL4I1"
"Fat digestion and absorption",0.368,1,1,37,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.391,1,1,40,1,"HMOX1"
"Serotonergic synapse",0.398,1,1,111,2,"PLA2G4A, PTGS2"
"Glutamatergic synapse",0.398,1,1,111,2,"GLS, PLA2G4A"
"Carbohydrate digestion and absorption",0.406,1,1,42,1,"HK2"
"Carbon metabolism",0.407,1,1,113,2,"HK2, FBP2"
"Oxidative phosphorylation",0.42,1,1,116,2,"NDUFA4, NDUFA10"
"Sphingolipid signaling pathway",0.428,1,1,118,2,"FCER1G, NFKB1"
"Neurotrophin signaling pathway",0.428,1,1,118,2,"NFKB1, CAMK2D"
"Type II diabetes mellitus",0.428,1,1,45,1,"HK2"
"Intestinal immune network for IgA production",0.442,1,1,47,1,"CD40"
"Notch signaling pathway",0.442,1,1,47,1,"NCSTN"
"Valine, leucine and isoleucine degradation",0.449,1,1,48,1,"IL4I1"
"Arginine and proline metabolism",0.449,1,1,48,1,"SMS"
"Autophagy - animal",0.462,1,1,126,2,"GABARAP, CTSB"
"Rap1 signaling pathway",0.471,1,1,207,3,"ITGAM, ITGB2, LCP2"
"FoxO signaling pathway",0.474,1,1,129,2,"GABARAP, SOD2"
"Glutathione metabolism",0.476,1,1,52,1,"SMS"
"Regulation of actin cytoskeleton",0.481,1,1,210,3,"ITGAM, ITGAX, ITGB2"
"Ras signaling pathway",0.512,1,1,220,3,"NFKB1, PLA2G4A, REL"
"Long-term depression",0.52,1,1,59,1,"PLA2G4A"
"Phospholipase D signaling pathway",0.521,1,1,141,2,"FCER1G, PLA2G4A"
"Longevity regulating pathway - multiple species",0.538,1,1,62,1,"SOD2"
"Renin secretion",0.555,1,1,65,1,"CTSB"
"Adherens junction",0.56,1,1,66,1,"PTPN1"
"Long-term potentiation",0.566,1,1,67,1,"CAMK2D"
"Tight junction",0.587,1,1,159,2,"CD1A, CD1C"
"Gastric acid secretion",0.607,1,1,75,1,"CAMK2D"
"Aldosterone synthesis and secretion",0.64,1,1,82,1,"CAMK2D"
"Insulin secretion",0.649,1,1,84,1,"CAMK2D"
"Fc gamma R-mediated phagocytosis",0.658,1,1,86,1,"PLA2G4A"
"Circadian entrainment",0.698,1,1,96,1,"CAMK2D"
"cAMP signaling pathway",0.701,1,1,196,2,"NFKB1, CAMK2D"
"Glucagon signaling pathway",0.713,1,1,100,1,"CAMK2D"
"Melanogenesis",0.713,1,1,100,1,"CAMK2D"
"Cholinergic synapse",0.753,1,1,112,1,"CAMK2D"
"Oocyte meiosis",0.756,1,1,113,1,"CAMK2D"
"Thyroid hormone signaling pathway",0.765,1,1,116,1,"STAT1"
"Vascular smooth muscle contraction",0.774,1,1,119,1,"PLA2G4A"
"Relaxin signaling pathway",0.801,1,1,129,1,"NFKB1"
"Dopaminergic synapse",0.803,1,1,130,1,"CAMK2D"
"Apelin signaling pathway",0.813,1,1,134,1,"GABARAP"
"Wnt signaling pathway",0.827,1,1,140,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.833,1,1,143,1,"CAMK2D"
"Hippo signaling pathway",0.845,1,1,149,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.858,1,1,156,1,"EIF2AK2"
"Axon guidance",0.883,1,1,171,1,"CAMK2D"
"Calcium signaling pathway",0.897,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.986,1,1,335,1,"NFKB1"
"Olfactory transduction",0.994,1,1,397,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,44,0,""
"Purine metabolism",1,1,1,168,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,78,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,72,0,""
"cGMP-PKG signaling pathway",1,1,1,161,0,""
"mTOR signaling pathway",1,1,1,147,0,""
"Focal adhesion",1,1,1,194,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,137,0,""
"Progesterone-mediated oocyte maturation",1,1,1,89,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,89,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Taste transduction",1,1,1,81,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"RNA transport",1,1,1,155,0,""
"Spliceosome",1,1,1,128,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,75,0,""
"Lysine degradation",1,1,1,55,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,273,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,122,0,""
"p53 signaling pathway",1,1,1,67,0,""
"Retinol metabolism",1,1,1,62,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,68,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,44,0,""
"Pyrimidine metabolism",1,1,1,99,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,45,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Cardiac muscle contraction",1,1,1,72,0,""
"Gap junction",1,1,1,87,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,129,0,""
"Other types of O-glycan biosynthesis",1,1,1,20,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"One carbon pool by folate",1,1,1,18,0,""
"RNA polymerase",1,1,1,30,0,""
"Salivary secretion",1,1,1,89,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,25,0,""
"Steroid hormone biosynthesis",1,1,1,55,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,70,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,70,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
